component,source_file,function,ghidra_address,target_module,port_status,parity_evidence,notes
qagame,nitmod_spawn.c,Think_SetupTrainTargets,,,untriaged,,
qagame,nitmod_spawn.c,Think_SetupTrainTargets_rotating,,,untriaged,,
qagame,nitmod_spawn.c,func_explosive_touch,,,untriaged,,
qagame,nitmod_spawn.c,func_explosive_alert,,,untriaged,,
qagame,nitmod_spawn.c,Think_MatchTeam,,,untriaged,,
qagame,nitmod_spawn.c,Think_SpawnNewDoorTrigger,,,untriaged,,
qagame,nitmod_spawn.c,Use_TrinaryMover,,,untriaged,,
qagame,nitmod_spawn.c,Use_BinaryMover,,,untriaged,,
qagame,nitmod_spawn.c,Touch_DoorTrigger,,,untriaged,,
qagame,nitmod_spawn.c,Touch_PlatCenterTrigger,,,untriaged,,
qagame,nitmod_spawn.c,Touch_Button,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_door,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_plat,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_button,,,untriaged,,
qagame,nitmod_spawn.c,SP_path_corner,,,untriaged,,
qagame,nitmod_spawn.c,SP_path_corner_2,,,untriaged,,
qagame,nitmod_spawn.c,SP_info_train_spline_main,,,untriaged,,
qagame,nitmod_spawn.c,SP_info_limbo_camera,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_train,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_train_rotating,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_leaky,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_static,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_rotating,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_bobbing,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_pendulum,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_door_rotating,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_effect,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_explosion,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_explosive,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_invisible_user,,,untriaged,,
qagame,nitmod_spawn.c,func_constructible_underconstructionthink,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_constructible,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_brushmodel,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_debris,,,untriaged,,
qagame,nitmod_spawn.c,props_bench_die,,,untriaged,,
qagame,nitmod_spawn.c,Props_Barrel_Touch,,,untriaged,,
qagame,nitmod_spawn.c,props_crate32x64_die,,,untriaged,,
qagame,nitmod_spawn.c,props_58x112tablew_die,,,untriaged,,
qagame,nitmod_spawn.c,props_snowGenerator_use,,,untriaged,,
qagame,nitmod_spawn.c,props_decoration_animate,,,untriaged,,
qagame,nitmod_spawn.c,props_locker_endrattle,,,untriaged,,
qagame,nitmod_spawn.c,props_locker_use,,,untriaged,,
qagame,nitmod_spawn.c,props_locker_pain,,,untriaged,,
qagame,nitmod_spawn.c,props_locker_tall_die,,,untriaged,,
qagame,nitmod_spawn.c,Use_DamageInflictor,,,untriaged,,
qagame,nitmod_spawn.c,props_flippy_blocked,,,untriaged,,
qagame,nitmod_spawn.c,props_flamethrower_use,,,untriaged,,
qagame,nitmod_spawn.c,props_flamethrower_init,,,untriaged,,
qagame,nitmod_spawn.c,props_flamethrower_think,,,untriaged,,
qagame,nitmod_spawn.c,props_bench_think,,,untriaged,,
qagame,nitmod_spawn.c,props_crate32x64_think,,,untriaged,,
qagame,nitmod_spawn.c,props_58x112tablew_think,,,untriaged,,
qagame,nitmod_spawn.c,props_castlebed_animate,,,untriaged,,
qagame,nitmod_spawn.c,props_castlebed_touch,,,untriaged,,
qagame,nitmod_spawn.c,props_snowGenerator_think,,,untriaged,,
qagame,nitmod_spawn.c,Use_props_decoration,,,untriaged,,
qagame,nitmod_spawn.c,Props_Barrel_Pain,,,untriaged,,
qagame,nitmod_spawn.c,props_locker_death,,,untriaged,,
qagame,nitmod_spawn.c,props_castlebed_die,,,untriaged,,
qagame,nitmod_spawn.c,props_radio_die,,,untriaged,,
qagame,nitmod_spawn.c,Props_Barrel_Think,,,untriaged,,
qagame,nitmod_spawn.c,Props_Barrel_Animate,,,untriaged,,
qagame,nitmod_spawn.c,props_radio_dieSEVEN,,,untriaged,,
qagame,nitmod_spawn.c,Props_Chair_Animate,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_box_32,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_box_48,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_box_64,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_sparks,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_gunsparks,,,untriaged,,
qagame,nitmod_spawn.c,SP_SmokeDust,,,untriaged,,
qagame,nitmod_spawn.c,SP_Dust,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_Bench,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_Radio,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_RadioSEVEN,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_Locker_Tall,,,untriaged,,
qagame,nitmod_spawn.c,Props_TurnLightsOff,,,untriaged,,
qagame,nitmod_spawn.c,Props_Activated,,,untriaged,,
qagame,nitmod_spawn.c,Props_Chair_Think,,,untriaged,,
qagame,nitmod_spawn.c,Props_Chair_Touch,,,untriaged,,
qagame,nitmod_spawn.c,Use_Props_Shard_Generator,,,untriaged,,
qagame,nitmod_spawn.c,props_decoration_death,,,untriaged,,
qagame,nitmod_spawn.c,props_statue_death,,,untriaged,,
qagame,nitmod_spawn.c,Props_Chair_Die,,,untriaged,,
qagame,nitmod_spawn.c,Props_Barrel_Die,,,untriaged,,
qagame,nitmod_spawn.c,props_touch,,,untriaged,,
qagame,nitmod_spawn.c,props_statue_touch,,,untriaged,,
qagame,nitmod_spawn.c,Props_Chair_Skyboxtouch,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_Chair,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_ChairHiback,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_ChairSide,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_ChateauChair,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_ChairChat,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_ChairChatArm,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_DamageInflictor,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_shard_generator,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_Desklamp,,,untriaged,,
qagame,nitmod_spawn.c,SP_OilSlick,,,untriaged,,
qagame,nitmod_spawn.c,SP_OilParticles,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_Flamebarrel,,,untriaged,,
qagame,nitmod_spawn.c,SP_crate_64,,,untriaged,,
qagame,nitmod_spawn.c,SP_crate_32,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_Crate32x64,,,untriaged,,
qagame,nitmod_spawn.c,props_flippy_table_die,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_Flipping_Table,,,untriaged,,
qagame,nitmod_spawn.c,SP_Props_58x112tablew,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_castlebed,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_snowGenerator,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_decoration,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_decorBRUSH,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_decor_Scale,,,untriaged,,
qagame,nitmod_spawn.c,SP_skyportal,,,untriaged,,
qagame,nitmod_spawn.c,props_statue_blocked,,,untriaged,,
qagame,nitmod_spawn.c,props_statue_animate,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_statue,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_statueBRUSH,,,untriaged,,
qagame,nitmod_spawn.c,props_locker_spawn_item,,,untriaged,,
qagame,nitmod_spawn.c,props_locker_mass,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_footlocker,,,untriaged,,
qagame,nitmod_spawn.c,SP_props_flamethrower,,,untriaged,,
qagame,nitmod_spawn.c,SP_script_mover,,,untriaged,,
qagame,nitmod_spawn.c,SP_script_model_med,,,untriaged,,
qagame,nitmod_spawn.c,SP_script_camera,,,untriaged,,
qagame,nitmod_spawn.c,SP_script_multiplayer,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_fakebrush,,,untriaged,,
qagame,nitmod_spawn.c,G_SpawnStringExt,,,untriaged,,
qagame,nitmod_spawn.c,G_SpawnFloatExt,,,untriaged,,
qagame,nitmod_spawn.c,SP_worldspawn,,,untriaged,,
qagame,nitmod_spawn.c,target_rumble_use,,,untriaged,,
qagame,nitmod_spawn.c,Use_Target_Lock,,,untriaged,,
qagame,nitmod_spawn.c,Use_target_remove_powerups,,,untriaged,,
qagame,nitmod_spawn.c,Think_Target_Delay,,,untriaged,,
qagame,nitmod_spawn.c,Use_Target_Counter,,,untriaged,,
qagame,nitmod_spawn.c,Use_Target_Alarm,,,untriaged,,
qagame,nitmod_spawn.c,Use_Target_Delay,,,untriaged,,
qagame,nitmod_spawn.c,Use_Target_Score,,,untriaged,,
qagame,nitmod_spawn.c,Use_Target_Print,,,untriaged,,
qagame,nitmod_spawn.c,misc_beam_think,,,untriaged,,
qagame,nitmod_spawn.c,misc_beam_start,,,untriaged,,
qagame,nitmod_spawn.c,target_laser_think,,,untriaged,,
qagame,nitmod_spawn.c,target_teleporter_use,,,untriaged,,
qagame,nitmod_spawn.c,target_relay_use,,,untriaged,,
qagame,nitmod_spawn.c,Use_target_fog,,,untriaged,,
qagame,nitmod_spawn.c,target_script_trigger_use,,game/g_target.c; game/g_nitmod_bot_entities.c,ported_partial,original-ELF-0xd8130/10-real-script-target-scenarios,First cached aiName match replaces string lookup; self fallback and subsequent target dispatch retained. Full engine runtime parity pending. See reference/script-trigger-hash-lookup.md.
qagame,nitmod_spawn.c,target_rumble_think,,,untriaged,,
qagame,nitmod_spawn.c,Use_Target_Give,,,untriaged,,
qagame,nitmod_spawn.c,Use_Target_Speaker,,,untriaged,,
qagame,nitmod_spawn.c,target_speaker_multiple,,,untriaged,,
qagame,nitmod_spawn.c,target_laser_use,,,untriaged,,
qagame,nitmod_spawn.c,target_laser_start,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_give,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_remove_powerups,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_delay,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_score,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_print,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_speaker,,,untriaged,,
qagame,nitmod_spawn.c,SP_misc_beam,,,untriaged,,
qagame,nitmod_spawn.c,target_laser_on,,,untriaged,,
qagame,nitmod_spawn.c,target_laser_off,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_laser,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_teleporter,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_relay,,,untriaged,,
qagame,nitmod_spawn.c,target_kill_use,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_kill,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_position,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_location,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_fog,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_counter,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_autosave,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_lock,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_alarm,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_smoke,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_script_trigger,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_rumble,,,untriaged,,
qagame,nitmod_spawn.c,Use_Team_Spawnpoint,,,untriaged,,
qagame,nitmod_spawn.c,Use_Team_InitialSpawnpoint,,,untriaged,,
qagame,nitmod_spawn.c,SP_team_CTF_redplayer,,,untriaged,,
qagame,nitmod_spawn.c,SP_team_CTF_blueplayer,,,untriaged,,
qagame,nitmod_spawn.c,SP_team_CTF_redspawn,,,untriaged,,
qagame,nitmod_spawn.c,SP_team_CTF_bluespawn,,,untriaged,,
qagame,nitmod_spawn.c,SP_team_CTF_greenspawn,,,untriaged,,
qagame,nitmod_spawn.c,SP_team_WOLF_objective,,,untriaged,,
qagame,nitmod_spawn.c,SP_team_WOLF_checkpoint,,,untriaged,,
qagame,nitmod_spawn.c,trigger_heal_think,,,untriaged,,
qagame,nitmod_spawn.c,trigger_ammo_think,,,untriaged,,
qagame,nitmod_spawn.c,Touch_ObjectiveInfo,,,untriaged,,
qagame,nitmod_spawn.c,func_timer_think,,,untriaged,,
qagame,nitmod_spawn.c,trigger_always_think,,,untriaged,,
qagame,nitmod_spawn.c,Use_target_push,,,untriaged,,
qagame,nitmod_spawn.c,trigger_heal_setup,,,untriaged,,
qagame,nitmod_spawn.c,trigger_ammo_setup,,,untriaged,,
qagame,nitmod_spawn.c,Touch_flagonly,,,untriaged,,
qagame,nitmod_spawn.c,Touch_flagonly_multiple,,,untriaged,,
qagame,nitmod_spawn.c,Think_SetupObjectiveInfo,,,untriaged,,
qagame,nitmod_spawn.c,trigger_teleporter_touch,,,untriaged,,
qagame,nitmod_spawn.c,func_timer_use,,,untriaged,,
qagame,nitmod_spawn.c,Use_Multi,,,untriaged,,
qagame,nitmod_spawn.c,Touch_Multi,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_multiple,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_always,,,untriaged,,
qagame,nitmod_spawn.c,trigger_push_touch,,,untriaged,,
qagame,nitmod_spawn.c,trigger_push_use,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_push,,,untriaged,,
qagame,nitmod_spawn.c,SP_target_push,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_teleport,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_hurt,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_removeProtection,,,untriaged,,
qagame,nitmod_spawn.c,SP_misc_cabinet_health,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_heal,,,untriaged,,
qagame,nitmod_spawn.c,SP_misc_cabinet_supply,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_ammo,,,untriaged,,
qagame,nitmod_spawn.c,SP_func_timer,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_once,,,untriaged,,
qagame,nitmod_spawn.c,trigger_aidoor_stayopen,,,untriaged,,
qagame,nitmod_spawn.c,SP_gas,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_flagonly,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_flagonly_multiple,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_objective_info,,,untriaged,,
qagame,nitmod_spawn.c,SP_trigger_concussive_dust,,,untriaged,,
qagame,nitmod_sqlite.c,renameColumnElistNames,,,untriaged,,
qagame,nitmod_sqlite.c,renameColumnIdlistNames,,,untriaged,,
qagame,nitmod_sqlite.c,fkParentIsModified,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3DefaultRowEst,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3ExprAnalyzeAggregates,,,untriaged,,
qagame,nitmod_sqlite.c,setAllPagerFlags_part_190,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3JournalOpen,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3PcacheMakeClean,,,untriaged,,
qagame,nitmod_sqlite.c,renumberCursors,,,untriaged,,
qagame,nitmod_sqlite.c,estimateIndexWidth,,,untriaged,,
qagame,nitmod_sqlite.c,btreeSetHasContent_isra_310,,,untriaged,,
qagame,nitmod_sqlite.c,getSafetyLevel,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3VtabOverloadFunction,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3AllocateIndexObject,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3VdbeAppendP4_constprop_621,,,untriaged,,
qagame,nitmod_sqlite.c,functionDestroy_isra_234,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3VdbeAddOpList_isra_302,,,untriaged,,
qagame,nitmod_sqlite.c,windowReadPeerValues_isra_299,,,untriaged,,
qagame,nitmod_sqlite.c,exprTableRegister,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3VdbeAppendP4,,,untriaged,,
qagame,nitmod_sqlite.c,finalizeAggFunctions_isra_293,,,untriaged,,
qagame,nitmod_sqlite.c,windowAggFinal_isra_298,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3CompleteInsertion_isra_301,,,untriaged,,
qagame,nitmod_sqlite.c,returnSingleInt,,,untriaged,,
qagame,nitmod_sqlite.c,windowCheckValue,,,untriaged,,
qagame,nitmod_sqlite.c,pageFreeArray_isra_361,,,untriaged,,
qagame,nitmod_sqlite.c,pageInsertArray,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3RowidConstraint,,,untriaged,,
qagame,nitmod_sqlite.c,windowExprGtZero_isra_442,,,untriaged,,
qagame,nitmod_sqlite.c,substSelect,,,untriaged,,
qagame,nitmod_sqlite.c,windowCodeRangeTest,,,untriaged,,
qagame,nitmod_sqlite.c,windowIfNewPeer,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3OpenTableAndIndices_part_418,,,untriaged,,
qagame,nitmod_sqlite.c,fkLookupParent,,,untriaged,,
qagame,nitmod_sqlite.c,autoIncrementEnd,,,untriaged,,
qagame,nitmod_sqlite.c,resetAccumulator,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3FkOldmask_part_398,,,untriaged,,
qagame,nitmod_sqlite.c,exprRowColumn,,,untriaged,,
qagame,nitmod_sqlite.c,xferCompatibleIndex,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3AuthReadCol,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3ExprCodeCopy,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3ExprCodeFactorable,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3ComputeGeneratedColumns,,,untriaged,,
qagame,nitmod_sqlite.c,windowAggStep_isra_521,,,untriaged,,
qagame,nitmod_sqlite.c,windowReturnOneRow,,,untriaged,,
qagame,nitmod_sqlite.c,windowCodeOp,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3WindowCodeStep_isra_522,,,untriaged,,
qagame,nitmod_sqlite.c,updateAccumulator,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3GenerateRowIndexDelete,,,untriaged,,
qagame,nitmod_sqlite.c,updateFromSelect_isra_529,,,untriaged,,
qagame,nitmod_sqlite.c,fkScanChildren,,,untriaged,,
qagame,nitmod_sqlite.c,invalidateTempStorage,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3FkCheck,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3UpsertDoUpdate,,,untriaged,,
qagame,nitmod_sqlite.c,getRowTrigger,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3TriggerColmask,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3CodeRowTriggerDirect,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3FkActions_part_532,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3CodeRowTrigger,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3GenerateRowDelete,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3GenerateConstraintChecks,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3MemSize,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3MemRoundup,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3MemInit,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3MemShutdown,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_release_memory,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_msize,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_str_errcode,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_str_length,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_str_value,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3Utf8Read,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3Dequote,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_stricmp,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_strnicmp,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3Atoi64,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3LogEst,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3VListNumToName,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3BitvecTestNotNull,,,untriaged,,
qagame,nitmod_sqlite.c,pcache1Pagecount,,,untriaged,,
qagame,nitmod_sqlite.c,pcache1Rekey,,,untriaged,,
qagame,nitmod_sqlite.c,pagerUnlockDb,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3PagerSetFlags,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_database_file_object,,,untriaged,,
qagame,nitmod_sqlite.c,walChecksumBytes,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_enable_shared_cache,,,untriaged,,
qagame,nitmod_sqlite.c,btreeGetPage,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3BtreeSetCacheSize,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3BtreeSecureDelete,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_backup_remaining,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_backup_pagecount,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3NoopDestructor,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3VdbeExplainPop,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3VdbeUsesBtree,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3VdbeFrameMemDel,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_expired,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_value_subtype,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_value_type,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_value_nochange,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_value_frombind,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_result_subtype,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_user_data,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_context_db_handle,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_vtab_nochange,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_get_auxdata,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_aggregate_count,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_column_count,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_data_count,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_bind_parameter_count,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_db_handle,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_stmt_readonly,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_stmt_isexplain,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_stmt_busy,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_next_stmt,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_sql,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_blob_bytes,,,untriaged,,
qagame,nitmod_sqlite.c,vdbeSorterExtendFile,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3WalkerDepthIncrease,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3WalkerDepthDecrease,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3ExprWalkNoop,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3SelectWalkNoop,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3SelectWalkFail,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3ExprCanBeNull,,,untriaged,,
qagame,nitmod_sqlite.c,renameColumnExprCb,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_set_authorizer,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_cancel_auto_extension,,,untriaged,,
qagame,nitmod_sqlite.c,renumberCursorsCb,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_vtab_on_conflict,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_keyword_name,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_keyword_count,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_keyword_check,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3GetToken,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_complete,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_libversion,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_libversion_number,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_threadsafe,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_db_mutex,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_db_release_memory,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_last_insert_rowid,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_set_last_insert_rowid,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_changes,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_total_changes,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_busy_handler,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_progress_handler,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_trace,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_trace_v2,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_profile,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_commit_hook,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_update_hook,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_rollback_hook,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_wal_autocheckpoint,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_wal_hook,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_system_errno,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_limit,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_collation_needed,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_collation_needed16,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_get_autocommit,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_thread_cleanup,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_extended_result_codes,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_filename_database,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_compileoption_get,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_sourceid,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_interrupt,,,untriaged,,
qagame,nitmod_sqlite.c,pcacheSortDirtyList,,,untriaged,,
qagame,nitmod_sqlite.c,pager_truncate,,,untriaged,,
qagame,nitmod_sqlite.c,pcache1Shutdown,,,untriaged,,
qagame,nitmod_sqlite.c,pcache1Init,,,untriaged,,
qagame,nitmod_sqlite.c,walMerge,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3BitvecClear,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3VdbeSerialGet,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3GetInt32,,,untriaged,,
qagame,nitmod_sqlite.c,sqlite3_uri_parameter,,,untriaged,,
